0.000153277	0
8.84593e-09	0
5.1255e-10	0
1.44306e-10	0
0.00203832	0
7.30944e-06	0
1.64027e-06	0
0.00117439	0
4.32032e-05	0
1.05503e-08	0
1.81103e-07	0
5.02013e-07	0
3.50349e-05	0
7.7307e-08	0
0.000603094	0
9.20016e-07	0
1.75239e-08	0
1.73131e-05	0
1.7634e-06	0
1.48295e-05	0
5.38167e-05	0
3.27865e-08	0
0.000209585	0
9.35474e-07	0
7.61858e-08	0
5.37339e-05	0
1.2149e-08	0
2.50585e-06	0
5.91709e-05	0
0.000169836	0
2.50643e-07	0
2.56619e-06	0
1.43039e-10	0
1.93529e-08	0
0.000110967	0
7.13333e-08	0
1.69175e-07	0
6.77559e-05	0
0.000570091	0
1.45407e-05	0
2.89272e-05	0
1.74309e-07	0
2.74356e-05	0
1.72558e-07	0
4.39086e-08	0
3.65792e-09	0
2.75884e-05	0
1.79156e-07	0
0.0022352	0
0.000125161	0
1.80515e-10	0
1.37642e-08	0
2.08121e-09	0
2.22257e-08	0
3.54929e-06	0
1.44329e-06	0
4.18265e-05	0
1.91799e-10	0
1.30515e-05	0
2.74488e-08	0
8.4683e-08	0
0.00920789	0
7.3874e-06	0
0.000130047	0
4.22132e-13	0
1.21479e-11	0
5.93729e-06	0
3.39208e-07	0
1.44762e-05	1
9.66407e-08	0
1.70881e-08	0
1.7623e-07	0
3.3568e-05	0
1.3203e-09	0
1.39265e-06	0
1.94397e-08	0
8.68568e-05	0
3.6635e-07	0
6.13621e-05	0
3.52831e-06	0
5.7247e-09	0
2.98552e-06	0
4.48015e-06	0
0.000230152	0
3.27303e-07	0
0.000351797	0
0.000446197	0
6.03002e-08	0
5.63537e-05	0
4.18012e-06	0
7.26817e-10	0
1.05927e-06	0
4.83029e-06	0
4.66482e-09	0
4.03491e-09	0
3.14262e-05	0
1.44863e-08	0
1.36317e-06	0
6.02123e-05	0
2.55589e-09	0
4.45091e-05	0
2.56816e-06	0
0.00361658	0
1.59859e-08	0
2.2563e-07	0
3.47759e-08	0
0.000642588	0
5.26403e-06	0
7.9167e-06	0
1.46633e-05	0
3.33185e-16	0
2.48364e-06	0
3.21041e-07	0
1.96996e-07	0
8.35467e-06	0
2.12799e-07	0
7.18258e-07	0
1.4785e-07	0
4.95933e-05	0
1.80527e-09	0
3.39478e-05	0
6.30469e-07	0
0.00122965	0
1.43735e-10	0
0.000696729	0
1.63923e-08	0
4.25197e-06	0
2.52103e-06	0
2.88221e-05	0
2.21573e-05	0
1.2866e-05	0
0.000211406	0
5.76424e-08	0
3.3913e-07	0
0.000188087	0
0.000376782	0
0.00226875	0
2.04073e-05	0
2.55911e-06	0
1.52405e-08	0
8.88623e-08	0
2.13229e-06	0
1.02559e-08	0
0.000130048	0
5.75564e-05	0
1.11033e-06	0
6.12066e-09	0
3.58169e-11	0
3.67387e-05	0
2.69278e-08	0
7.09777e-07	0
4.52046e-05	0
2.51003e-09	0
0.0118655	0
0.000100496	0
1.05683e-05	0
5.05789e-05	0
9.71571e-05	0
3.52244e-10	0
2.80632e-07	0
4.8481e-05	0
1.13993e-11	0
3.08808e-08	0
0.000145384	0
0.000164258	0
2.90204e-05	0
5.93157e-07	0
0.0037474	0
2.83032e-07	0
2.7025e-07	0
0.00012164	0
2.03407e-05	0
1.81416e-05	0
9.90111e-10	0
6.93724e-10	0
0.000407577	0
1.06684e-10	0
3.66592e-11	0
0.00010405	0
3.13137e-08	0
6.68542e-06	0
1.35934e-07	0
2.53356e-07	0
5.46418e-05	0
3.02421e-07	0
1.87204e-08	0
4.01933e-08	0
0.0383677	0
7.9688e-06	0
8.25871e-06	0
9.69048e-10	0
3.81846e-06	0
3.98813e-08	0
7.7134e-05	0
0.00018237	0
3.77433e-06	0
8.49209e-07	0
2.50077e-07	0
6.43266e-10	0
2.22597e-05	0
1.38527e-06	0
0.000216672	0
0.00473509	0
6.14784e-05	0
0.000200174	0
5.65089e-07	0
0.00183888	0
2.83104e-06	0
4.64266e-06	0
1.8033e-05	0
8.80799e-07	0
0.000692392	0
0.000216531	0
1.6427e-09	0
2.0703e-10	0
4.97901e-08	0
3.81449e-06	0
2.54268e-05	0
0.000126515	0
3.03602e-06	0
1.97677e-06	0
7.98338e-08	0
3.94171e-08	0
0.000225296	0
3.36618e-07	0
0.000101704	0
2.99266e-09	0
5.70458e-07	0
5.74348e-06	0
3.15819e-06	0
0.000109343	0
5.16723e-05	0
5.89257e-09	0
0.000473004	0
1.95803e-09	0
1.26204e-05	0
1.78133e-10	0
5.29603e-07	0
5.46838e-07	0
1.36025e-10	0
0.00319698	0
0.00239873	0
2.67515e-06	0
0.000260644	0
1.64028e-06	0
1.34813e-05	0
0.000324424	0
5.74923e-08	0
3.08471e-05	0
6.00183e-09	0
4.02728e-06	0
0.129439	0
9.28048e-05	0
5.28522e-05	0
1.32811e-05	0
3.65006e-05	0
4.8406e-08	0
1.6725e-09	0
9.02007e-05	0
0.000152378	0
3.42298e-08	0
0.000337622	0
6.7081e-07	0
0.000462981	0
7.06012e-05	0
1.69089e-05	0
8.78053e-06	0
1.5558e-06	0
0.000109776	0
0.000151944	0
8.31546e-12	0
0.00599172	0
7.33914e-05	0
9.71704e-08	0
0.000648915	0
4.27824e-09	0
1.52362e-07	0
5.81259e-06	0
0.00102718	0
0.000561419	0
4.38537e-05	0
3.85151e-09	0
9.45489e-09	0
8.92275e-07	0
1.51076e-05	0
0.00164603	0
2.94326e-07	0
2.665e-05	0
0.00286871	0
3.96444e-08	0
0.00091966	0
1.19565e-07	0
1.53492e-05	0
0.000105409	0
1.47183e-07	0
5.5575e-06	0
6.97146e-10	0
1.04853e-06	0
0.00312862	0
4.5989e-06	0
8.12648e-09	0
0.000842842	0
2.58093e-07	0
0.000540532	0
6.14312e-10	0
6.84214e-05	0
8.35719e-10	0
7.61682e-05	0
4.48534e-08	0
1.08686e-05	0
4.95553e-09	0
1.10195e-09	0
0.000280723	0
4.68579e-10	0
2.6917e-08	0
6.49249e-07	0
1.4356e-07	0
4.10592e-06	0
3.1648e-05	0
6.79404e-07	0
7.08273e-06	0
2.68526e-18	0
1.4496e-15	0
8.71843e-15	0
0.00141368	0
1.361e-05	0
4.06476e-08	0
1.87803e-07	0
0.000195226	0
0.000620585	0
1.04073e-07	0
3.99505e-07	0
0.000593484	0
0.000307127	0
0.000197201	0
2.8242e-07	0
1.94201e-13	0
1.40747e-06	0
3.00591e-12	0
0.000148471	0
1.27778e-08	0
3.98905e-05	0
5.14216e-08	0
0.000755491	0
8.31116e-05	0
0.000197856	0
5.20538e-08	0
1.15288e-06	0
0.000842697	0
2.21679e-06	0
1.36122e-08	0
1.93905e-07	0
0.00034137	0
0.000267202	0
3.30347e-07	0
0.000341353	0
2.70627e-06	0
0.0130678	0
5.16666e-08	0
4.49534e-06	0
9.92045e-07	0
0.000260295	0
3.43093e-07	0
3.15245e-05	0
3.04065e-05	0
2.94653e-06	0
9.2185e-08	0
2.06416e-05	0
0.000258031	0
6.74609e-08	0
1.49492e-07	0
6.52443e-07	0
2.19559e-08	0
4.41105e-08	0
1.33635e-05	0
6.07033e-09	0
0.00271509	0
0.00150476	0
6.73872e-06	0
1.87612e-05	0
5.20508e-08	0
0.00522365	0
7.32326e-07	0
3.96327e-06	0
7.05157e-06	0
4.79606e-07	0
1.7613e-05	0
0.000932141	0
0.000874968	0
8.23425e-09	0
1.51867e-05	0
1.73125e-06	0
0.000345601	0
2.10699e-07	0
1.3361e-05	0
0.000131237	0
0.00114717	0
2.22402e-09	0
2.03471e-06	0
1.57796e-07	0
6.68366e-07	0
1.47421e-08	0
0.000254185	0
0.0001348	0
4.47702e-06	0
4.15298e-05	0
9.81894e-06	0
2.32376e-06	0
8.43682e-07	0
3.94872e-11	0
1.11287e-05	0
4.61995e-08	0
5.7894e-05	0
8.97343e-06	0
2.4205e-09	0
5.0285e-05	0
5.77033e-07	0
5.9774e-07	0
3.09799e-08	0
0.000522139	0
9.56445e-06	0
6.66136e-06	0
3.86173e-07	0
1.01921e-05	0
1.13579e-06	0
6.49438e-08	0
1.60927e-05	0
1.02017e-05	0
1.38547e-07	0
2.46184e-07	0
5.89679e-07	0
6.38841e-05	0
5.43274e-08	0
0.000930089	0
1.55284e-06	0
7.30299e-05	0
1.40566e-05	0
0.00723258	0
3.5079e-12	0
1.73621e-11	0
1.90831e-05	0
0.000145995	0
3.84567e-06	0
5.70761e-09	0
4.57172e-07	0
7.65677e-05	0
0.000295182	0
1.80789e-07	0
7.7188e-05	0
0.0477514	0
0.000382249	0
