4.20	0
3.61	0
4.20	0
3.60	0
4.92	0
3.46	0
5.79	0
4.57	0
3.81	0
9.19	0
6.70	0
3.25	0
3.38	0
3.69	0
3.44	0
5.05	0
3.68	0
4.80	0
9.26	0
3.79	0
3.59	0
8.51	0
3.46	0
3.08	0
7.45	0
10.11	0
3.16	0
5.40	0
5.66	0
3.07	0
4.44	0
5.12	0
6.29	0
5.38	0
5.78	0
3.60	0
3.54	0
5.58	0
3.02	0
3.60	0
3.04	0
3.13	0
6.71	0
3.97	0
3.95	0
3.01	0
3.67	0
5.38	0
3.07	0
5.02	0
4.97	0
7.62	0
4.41	0
6.98	0
3.46	0
3.82	0
4.18	0
6.94	0
5.08	0
7.04	0
3.65	0
3.69	0
3.11	0
4.95	0
4.41	0
5.71	0
8.90	0
7.21	0
3.34	0
3.48	0
3.07	0
3.90	0
3.32	0
4.08	0
5.83	0
3.77	0
3.88	0
4.22	0
3.39	0
3.96	0
3.18	0
3.86	0
3.00	0
4.05	0
3.25	0
4.00	0
3.94	0
5.82	0
3.08	0
6.25	0
3.44	0
4.95	0
3.07	0
4.03	0
10.62	0
3.62	0
3.84	0
6.27	0
6.55	0
4.33	0
5.30	0
7.53	0
5.36	0
3.04	0
4.04	0
6.09	0
5.40	0
24.65	0
3.22	0
4.08	0
3.64	0
20.24	0
3.99	0
5.70	0
6.36	0
7.48	0
3.04	0
3.71	0
3.91	0
4.89	0
4.94	0
3.99	0
4.43	0
3.59	0
3.09	0
3.15	0
5.94	0
3.94	0
3.72	0
4.77	0
3.79	0
4.19	0
5.37	0
3.34	0
3.94	0
3.38	0
3.13	0
3.78	0
3.08	0
4.91	0
5.24	0
4.15	0
5.00	0
3.11	0
7.08	0
3.46	0
5.76	0
5.15	0
4.70	0
5.28	0
6.47	0
3.64	0
44.69	0
3.31	0
4.23	0
3.16	0
4.11	0
4.05	0
7.52	0
4.16	0
3.28	0
3.12	0
3.09	0
4.34	0
3.92	0
4.04	0
3.19	0
3.60	0
4.21	0
3.98	0
4.20	0
5.21	0
3.10	0
4.18	0
3.65	0
3.28	0
5.48	0
4.73	0
4.09	0
3.33	0
3.82	0
3.14	0
3.53	0
4.28	0
4.97	0
3.52	0
3.26	0
3.38	0
3.86	0
4.75	0
4.97	0
3.56	0
3.12	0
4.99	0
3.93	0
4.05	0
3.97	0
3.16	0
5.37	0
6.14	0
3.37	0
5.09	0
3.92	0
3.33	0
3.75	0
3.30	0
5.02	0
3.70	0
3.93	0
3.49	0
3.52	0
4.50	0
5.36	0
5.35	0
4.61	0
7.87	0
3.95	0
3.53	0
6.18	0
6.27	0
3.76	0
6.34	0
6.43	0
4.73	0
9.34	0
3.83	0
3.72	0
4.77	0
3.96	0
4.31	0
7.26	0
3.71	0
3.00	0
4.07	0
3.04	0
4.57	0
3.09	0
4.47	0
5.05	0
3.20	0
