15.87	0
3.99	0
8.79	0
9.29	0
3.10	0
3.10	0
4.31	0
4.31	0
7.57	0
7.65	0
4.31	0
4.31	0
4.63	0
3.49	0
3.75	0
85.75	0
55.02	1
5.45	0
28.09	0
3.40	0
40.46	0
10.22	1
11.78	1
6.40	0
77.25	1
3.88	0
73.31	0
15.71	0
5.88	0
40.31	1
7.69	0
7.82	0
7.86	0
33.34	0
4.84	0
5.36	0
7.22	1
3.95	0
39.24	0
3.12	0
6.83	0
10.32	0
7.38	0
48.79	1
65.62	1
4.57	0
4.79	0
8.92	0
4.33	0
8.15	0
41.27	1
6.83	0
54.20	1
9.85	1
22.38	0
5.56	0
39.05	1
8.22	0
3.72	0
83.11	1
19.95	0
18.66	0
7.65	0
46.76	0
45.03	0
11.97	0
18.43	0
21.79	0
18.60	0
22.28	1
9.30	0
21.81	0
16.25	0
20.33	1
7.43	1
71.42	1
41.33	1
38.89	0
7.41	0
5.27	1
13.63	0
4.03	0
3.99	0
4.03	0
4.15	0
6.02	0
9.80	0
6.76	0
5.19	0
3.96	0
10.73	0
14.76	0
23.76	0
3.21	0
5.36	0
10.70	0
4.57	0
12.90	0
12.82	0
5.64	0
11.79	0
10.89	0
4.85	0
6.28	0
10.74	0
9.55	1
4.57	0
9.39	0
4.36	0
5.55	0
4.82	0
33.02	0
71.96	1
26.81	0
26.12	1
5.26	0
3.59	0
29.73	0
11.85	0
42.00	1
21.67	0
21.30	0
11.24	0
3.04	0
12.28	1
7.56	0
7.57	0
25.22	1
18.42	1
56.77	1
74.64	1
7.72	0
4.25	0
48.17	1
4.41	0
3.68	0
3.62	0
3.56	0
38.46	0
20.30	0
7.46	0
7.17	0
57.01	1
57.81	0
4.40	0
4.60	0
46.94	0
3.94	1
34.93	0
84.53	1
45.88	1
62.17	0
4.61	0
83.56	1
10.16	0
34.84	0
4.33	0
9.99	1
51.76	1
4.68	0
6.34	0
8.64	0
6.15	0
6.19	0
7.73	1
12.97	0
3.01	0
5.18	0
6.33	0
51.52	0
7.09	0
6.19	0
6.12	0
6.09	0
6.06	0
6.03	0
35.64	0
5.15	1
6.47	0
31.55	1
9.70	1
9.93	0
8.10	0
23.10	0
37.40	1
4.43	0
4.31	0
6.02	0
16.91	0
76.33	0
5.01	0
44.42	0
19.80	0
4.61	0
7.53	0
76.01	1
6.65	0
7.38	1
3.63	0
7.22	0
3.96	0
4.38	0
37.54	0
4.08	0
4.20	0
4.18	0
7.02	0
16.61	0
20.54	1
18.78	0
20.98	1
90.53	1
27.20	0
87.76	1
10.74	0
74.70	1
17.60	0
26.09	0
6.27	0
19.51	0
20.77	1
29.79	0
49.78	1
29.68	0
5.21	0
3.04	0
67.41	0
88.60	1
55.51	0
41.92	0
20.91	1
41.07	0
9.54	1
61.57	1
44.88	1
4.54	0
4.96	0
13.28	1
5.11	0
6.26	0
49.26	1
45.68	1
13.38	1
71.14	1
33.77	0
5.23	0
6.89	0
4.47	0
8.71	0
35.06	0
53.11	0
7.49	0
26.73	0
40.64	0
7.42	0
26.77	1
21.63	0
24.57	1
46.68	1
33.79	0
36.41	0
31.88	0
67.33	0
66.56	0
7.53	0
20.01	0
71.88	1
7.83	0
48.56	0
9.55	1
25.25	0
9.45	0
36.94	0
47.55	1
14.58	0
58.55	1
83.28	1
52.27	0
23.16	0
5.61	0
7.52	1
23.04	0
46.44	0
46.11	1
40.68	0
26.21	0
24.82	1
31.65	0
25.90	0
46.39	0
8.90	1
26.21	1
7.33	0
10.86	1
4.18	0
7.70	0
59.60	0
33.25	0
32.19	0
52.46	1
81.15	1
26.14	0
5.19	0
5.12	0
47.65	0
18.21	0
3.16	0
7.08	0
8.82	0
8.82	0
7.15	0
60.06	1
4.69	0
70.86	1
47.96	1
9.91	0
43.96	0
42.36	1
4.03	0
3.79	0
3.80	0
4.91	0
3.01	0
3.88	0
3.88	0
3.90	0
3.86	0
15.61	0
22.81	0
72.16	0
17.74	1
7.62	0
13.56	0
8.17	1
38.78	0
5.63	0
59.92	1
59.92	1
49.77	0
3.55	0
7.14	1
39.10	0
3.25	0
86.60	1
11.52	0
4.80	0
22.99	0
70.32	1
20.46	0
7.38	0
7.68	0
60.62	1
29.31	0
3.20	0
23.84	0
44.92	1
31.06	0
78.39	1
22.47	0
77.24	1
31.16	1
3.29	0
5.54	0
13.15	0
38.28	1
28.07	0
5.92	0
5.90	0
5.49	0
17.15	1
7.82	0
4.65	0
13.97	0
7.18	0
41.68	0
10.22	0
37.00	1
7.01	0
3.47	0
3.46	0
3.07	0
27.38	0
34.90	0
18.25	1
4.48	0
3.17	0
4.55	0
53.42	0
33.11	0
65.76	1
56.23	1
4.01	0
8.80	0
3.21	0
28.51	0
4.41	0
17.16	0
18.35	0
36.95	0
51.61	0
22.45	0
32.63	0
3.91	0
7.83	0
7.24	0
54.79	1
12.67	0
4.42	0
6.44	0
6.39	0
6.66	0
4.15	0
43.64	0
29.44	0
5.70	0
14.41	0
14.41	0
14.36	0
14.52	0
14.47	0
14.31	0
14.31	0
14.41	0
4.70	0
4.95	0
3.51	0
7.48	0
8.12	1
12.91	0
18.26	0
20.51	0
21.59	1
5.34	0
31.41	0
13.19	1
49.67	0
22.84	0
7.11	0
4.32	0
13.15	1
41.69	1
27.42	1
9.22	0
86.56	0
23.45	1
4.67	0
4.63	0
4.37	0
4.57	0
24.26	0
8.28	0
15.56	1
32.70	0
18.78	1
83.53	1
69.54	1
72.17	0
8.86	0
6.22	0
6.26	0
4.11	0
5.56	0
5.41	0
